i,j,tanimoto
mol558,mol713,0.09803921568627451
mol558,mol714,0.07079646017699115
mol558,mol715,0.1592920353982301
mol558,mol716,0.1414141414141414
mol558,mol717,0.13043478260869565
mol558,mol718,0.17757009345794392
mol558,mol719,0.125
mol558,mol720,0.13131313131313133
mol558,mol721,0.15151515151515152
mol558,mol722,0.11224489795918367
mol558,mol723,0.09523809523809523
mol558,mol724,0.07692307692307693
mol558,mol725,0.10185185185185185
mol558,mol726,0.13636363636363635
mol558,mol727,0.1559633027522936
mol558,mol728,0.12121212121212122
mol558,mol729,0.13333333333333333
mol558,mol730,0.13043478260869565
mol558,mol731,0.13829787234042554
mol558,mol732,0.09615384615384616
mol558,mol733,0.0967741935483871
mol558,mol734,0.1188118811881188
mol558,mol735,0.10619469026548672
mol558,mol736,0.13402061855670103
mol558,mol737,0.0851063829787234
mol558,mol738,0.08653846153846154
mol558,mol739,0.1619047619047619
mol558,mol740,0.10084033613445378
mol558,mol741,0.07291666666666667
mol558,mol742,0.10891089108910891
mol558,mol743,0.09174311926605505
mol558,mol744,0.1827956989247312
mol558,mol745,0.09345794392523364
mol558,mol746,0.07476635514018691
mol558,mol747,0.08490566037735849
mol558,mol748,0.18556701030927836
mol558,mol749,0.0970873786407767
mol558,mol750,0.06666666666666667
mol558,mol751,0.14018691588785046
mol558,mol752,0.09259259259259259
mol558,mol753,0.08490566037735849
mol558,mol754,0.1485148514851485
mol558,mol755,0.11764705882352941
mol558,mol756,0.12871287128712872
mol558,mol757,0.12149532710280374
mol558,mol758,0.10185185185185185
mol558,mol759,0.12745098039215685
mol558,mol760,0.1111111111111111
mol558,mol761,0.09900990099009901
mol558,mol762,0.16981132075471697
mol558,mol763,0.07291666666666667
mol558,mol764,0.13861386138613863
mol558,mol765,0.13793103448275862
mol558,mol766,0.13131313131313133
mol558,mol767,0.13725490196078433
mol558,mol768,0.09821428571428571
mol558,mol769,0.12264150943396226
mol558,mol770,0.08490566037735849
mol558,mol771,0.1
mol558,mol772,0.12149532710280374
mol558,mol773,0.09574468085106383
mol558,mol774,0.13861386138613863
mol558,mol775,0.1
mol558,mol776,0.15476190476190477
mol558,mol777,0.14049586776859505
mol558,mol778,0.10784313725490197
mol558,mol779,0.10101010101010101
mol558,mol780,0.13861386138613863
mol558,mol781,0.13043478260869565
mol558,mol782,0.08737864077669903
mol558,mol783,0.06481481481481481
mol558,mol784,0.09345794392523364
mol558,mol785,0.09183673469387756
mol558,mol786,0.07692307692307693
mol558,mol787,0.12295081967213115
mol558,mol788,0.12371134020618557
mol558,mol789,0.10891089108910891
mol558,mol790,0.13043478260869565
mol558,mol791,0.11224489795918367
mol558,mol792,0.13829787234042554
mol558,mol793,0.08139534883720931
mol558,mol794,0.038461538461538464
mol558,mol795,0.1
mol558,mol796,0.13157894736842105
mol558,mol797,0.13402061855670103
mol558,mol798,0.14563106796116504
mol558,mol799,0.13414634146341464
mol558,mol800,0.07291666666666667
mol558,mol801,0.09803921568627451
mol558,mol802,0.16363636363636364
mol558,mol803,0.06451612903225806
mol558,mol804,0.1553398058252427
mol558,mol805,0.09574468085106383
mol558,mol806,0.10833333333333334
mol558,mol807,0.12631578947368421
mol558,mol808,0.14414414414414414
mol558,mol809,0.07446808510638298
mol558,mol810,0.05263157894736842
mol558,mol811,0.09782608695652174
mol558,mol812,0.12727272727272726
mol558,mol813,0.125
mol558,mol814,0.08181818181818182
mol558,mol815,0.10869565217391304
mol558,mol816,0.11403508771929824
mol558,mol817,0.13978494623655913
mol558,mol818,0.07368421052631578
mol558,mol819,0.1111111111111111
mol558,mol820,0.11764705882352941
mol558,mol821,0.09090909090909091
mol558,mol822,0.15294117647058825
mol558,mol823,0.10101010101010101
mol558,mol824,0.12371134020618557
mol558,mol825,0.08490566037735849
mol558,mol826,0.22077922077922077
mol558,mol827,0.12222222222222222
mol558,mol828,0.05714285714285714
mol558,mol829,0.1511627906976744
mol558,mol830,0.06862745098039216
mol558,mol831,0.1368421052631579
mol558,mol832,0.11016949152542373
mol558,mol833,0.16494845360824742
mol558,mol834,0.12745098039215685
mol558,mol835,0.14130434782608695
mol558,mol836,0.19047619047619047
mol558,mol837,0.15730337078651685
mol558,mol838,0.1590909090909091
mol558,mol839,0.07692307692307693
mol558,mol840,0.13186813186813187
mol558,mol841,0.14563106796116504
mol558,mol842,0.16091954022988506
mol558,mol843,0.10638297872340426
mol558,mol844,0.13541666666666666
mol558,mol845,0.13541666666666666
mol558,mol846,0.18095238095238095
mol558,mol847,0.12
mol558,mol848,0.09
mol558,mol849,0.14285714285714285
mol558,mol850,0.09523809523809523
mol558,mol851,0.06140350877192982
mol558,mol852,0.11764705882352941
mol558,mol853,0.07920792079207921
mol558,mol854,0.15217391304347827
mol558,mol855,0.11702127659574468
mol558,mol856,0.16666666666666666
mol558,mol857,0.11
mol558,mol858,0.1134020618556701
mol558,mol859,0.15315315315315314
mol558,mol860,0.11827956989247312
mol558,mol861,0.1565217391304348
mol558,mol862,0.09090909090909091
mol558,mol863,0.11
mol558,mol864,0.11009174311926606
mol558,mol865,0.0990990990990991
mol558,mol866,0.18478260869565216
mol558,mol867,0.13861386138613863
mol558,mol868,0.11
mol558,mol869,0.11764705882352941
mol558,mol870,0.10784313725490197
mol558,mol871,0.16521739130434782
mol558,mol872,0.09523809523809523
mol558,mol873,0.09574468085106383
mol558,mol874,0.06306306306306306
mol558,mol875,0.1415929203539823
mol558,mol876,0.08421052631578947
mol558,mol877,0.12631578947368421
mol558,mol878,0.12121212121212122
mol558,mol879,0.09375
mol558,mol880,0.1414141414141414
mol558,mol881,0.0990990990990991
mol558,mol882,0.10091743119266056
mol558,mol883,0.16822429906542055
mol558,mol884,0.07608695652173914
mol558,mol885,0.13402061855670103
mol558,mol886,0.09174311926605505
mol558,mol887,0.05
mol558,mol888,0.08247422680412371
mol558,mol889,0.17592592592592593
mol558,mol890,0.2
mol558,mol891,0.08737864077669903
mol558,mol892,0.09900990099009901
mol558,mol893,0.13392857142857142
mol558,mol894,0.15463917525773196
mol558,mol895,0.08571428571428572
mol558,mol896,0.1
mol558,mol897,0.19626168224299065
mol558,mol898,0.10416666666666667
mol558,mol899,0.11764705882352941
mol558,mol900,0.12745098039215685
mol558,mol901,0.07368421052631578
mol558,mol902,0.061855670103092786
mol558,mol903,0.07894736842105263
mol558,mol904,0.12631578947368421
mol558,mol905,0.11702127659574468
mol558,mol906,0.09345794392523364
mol558,mol907,0.07291666666666667
mol558,mol908,0.12871287128712872
mol558,mol909,0.11702127659574468
mol558,mol910,0.11666666666666667
mol558,mol911,0.14285714285714285
mol558,mol912,0.14
mol558,mol913,0.06796116504854369
mol558,mol914,0.16853932584269662
mol558,mol915,0.0970873786407767
mol558,mol916,0.14457831325301204
mol558,mol917,0.08247422680412371
mol558,mol918,0.07894736842105263
mol558,mol919,0.11224489795918367
mol558,mol920,0.102803738317757
mol558,mol921,0.10576923076923077
mol558,mol922,0.09900990099009901
mol558,mol923,0.11764705882352941
mol558,mol924,0.0707070707070707
mol558,mol925,0.07766990291262135
mol558,mol926,0.0967741935483871
mol558,mol927,0.1111111111111111
mol558,mol928,0.13131313131313133
mol558,mol929,0.09473684210526316
mol558,mol930,0.13541666666666666
mol558,mol931,0.08791208791208792
mol558,mol932,0.15625
mol558,mol933,0.12612612612612611
mol558,mol934,0.102803738317757
mol558,mol935,0.09433962264150944
mol558,mol936,0.11320754716981132
mol558,mol937,0.06862745098039216
mol558,mol938,0.10377358490566038
mol558,mol939,0.13861386138613863
mol558,mol940,0.10619469026548672
mol558,mol941,0.13675213675213677
mol558,mol942,0.14705882352941177
mol558,mol943,0.09375
mol558,mol944,0.11818181818181818
mol558,mol945,0.10891089108910891
mol558,mol946,0.17525773195876287
mol558,mol947,0.15454545454545454
mol558,mol948,0.12037037037037036
mol558,mol949,0.15841584158415842
mol558,mol950,0.10576923076923077
mol558,mol951,0.053763440860215055
mol558,mol952,0.1308411214953271
mol558,mol953,0.12903225806451613
mol558,mol954,0.10091743119266056
mol558,mol955,0.08791208791208792
mol558,mol956,0.12173913043478261
mol558,mol957,0.1574074074074074
mol558,mol958,0.0967741935483871
mol558,mol959,0.12244897959183673
mol558,mol960,0.0990990990990991
mol558,mol961,0.11214953271028037
mol558,mol962,0.1111111111111111
mol558,mol963,0.09615384615384616
mol558,mol964,0.12380952380952381
mol558,mol965,0.09803921568627451
mol558,mol966,0.12037037037037036
mol558,mol967,0.1485148514851485
mol558,mol968,0.09900990099009901
mol558,mol969,0.10909090909090909
mol558,mol970,0.1346153846153846
mol558,mol971,0.09174311926605505
mol558,mol972,0.09433962264150944
mol558,mol973,0.14
mol558,mol974,0.08737864077669903
mol558,mol975,0.1308411214953271
mol558,mol976,0.15476190476190477
mol558,mol977,0.14545454545454545
mol558,mol978,0.12380952380952381
mol558,mol979,0.08108108108108109
mol558,mol980,0.11764705882352941
mol558,mol981,0.049019607843137254
mol558,mol982,0.12264150943396226
mol558,mol983,0.0761904761904762
mol558,mol984,0.06349206349206349
mol558,mol985,0.14583333333333334
mol558,mol986,0.1348314606741573
mol558,mol987,0.0851063829787234
mol558,mol988,0.13131313131313133
mol558,mol989,0.1134020618556701
mol558,mol990,0.09482758620689655
mol558,mol991,0.13829787234042554
mol558,mol992,0.12844036697247707
mol558,mol993,0.13131313131313133
mol558,mol994,0.13274336283185842
mol558,mol995,0.09574468085106383
mol558,mol996,0.16822429906542055
mol558,mol997,0.13333333333333333
mol558,mol998,0.16842105263157894
mol558,mol999,0.09322033898305085
mol558,mol1000,0.10185185185185185
mol559,mol560,0.2
mol559,mol561,0.22826086956521738
mol559,mol562,0.24390243902439024
mol559,mol563,0.11702127659574468
mol559,mol564,0.09090909090909091
mol559,mol565,0.5540540540540541
mol559,mol566,0.2911392405063291
mol559,mol567,0.12359550561797752
mol559,mol568,0.40229885057471265
mol559,mol569,0.1958762886597938
mol559,mol570,0.22727272727272727
mol559,mol571,0.1375
mol559,mol572,0.6944444444444444
mol559,mol573,0.22093023255813954
mol559,mol574,0.09473684210526316
mol559,mol575,0.17777777777777778
mol559,mol576,0.25925925925925924
mol559,mol577,0.1566265060240964
mol559,mol578,0.19230769230769232
mol559,mol579,0.19318181818181818
mol559,mol580,0.10526315789473684
mol559,mol581,0.14583333333333334
mol559,mol582,0.1978021978021978
mol559,mol583,0.1368421052631579
mol559,mol584,0.3333333333333333
mol559,mol585,0.25
mol559,mol586,0.3176470588235294
mol559,mol587,0.1650485436893204
mol559,mol588,0.2247191011235955
mol559,mol589,0.04081632653061224
mol559,mol590,0.24390243902439024
mol559,mol591,0.3068181818181818
mol559,mol592,0.11827956989247312
mol559,mol593,0.3291139240506329
mol559,mol594,0.13402061855670103
mol559,mol595,0.20388349514563106
mol559,mol596,0.2631578947368421
mol559,mol597,0.14285714285714285
mol559,mol598,0.275
mol559,mol599,0.3146067415730337
mol559,mol600,0.3815789473684211
mol559,mol601,0.1375
mol559,mol602,0.14736842105263157
mol559,mol603,0.1827956989247312
mol559,mol604,0.06976744186046512
mol559,mol605,0.15384615384615385
mol559,mol606,0.23255813953488372
mol559,mol607,0.13095238095238096
mol559,mol608,0.09523809523809523
mol559,mol609,0.34177215189873417
mol559,mol610,0.16883116883116883
mol559,mol611,0.22580645161290322
mol559,mol612,0.11764705882352941
mol559,mol613,0.21839080459770116
mol559,mol614,0.18292682926829268
mol559,mol615,0.2222222222222222
mol559,mol616,0.12048192771084337
mol559,mol617,0.23595505617977527
mol559,mol618,0.17391304347826086
mol559,mol619,0.25925925925925924
mol559,mol620,0.3026315789473684
mol559,mol621,0.32558139534883723
mol559,mol622,0.0958904109589041
mol559,mol623,0.25333333333333335
mol559,mol624,0.28378378378378377
mol559,mol625,0.26506024096385544
mol559,mol626,0.2159090909090909
mol559,mol627,0.27058823529411763
mol559,mol628,0.1348314606741573
mol559,mol629,0.26506024096385544
mol559,mol630,0.14606741573033707
mol559,mol631,0.16666666666666666
mol559,mol632,0.1958762886597938
mol559,mol633,0.4
mol559,mol634,0.1566265060240964
mol559,mol635,0.1724137931034483
mol559,mol636,0.0851063829787234
mol559,mol637,0.2558139534883721
mol559,mol638,0.17708333333333334
mol559,mol639,0.26744186046511625
mol559,mol640,0.16455696202531644
mol559,mol641,0.25274725274725274
mol559,mol642,0.24390243902439024
mol559,mol643,0.2558139534883721
mol559,mol644,0.12048192771084337
mol559,mol645,0.14285714285714285
mol559,mol646,0.2653061224489796
mol559,mol647,0.1511627906976744
mol559,mol648,0.13580246913580246
mol559,mol649,0.28735632183908044
mol559,mol650,0.13095238095238096
mol559,mol651,0.16
mol559,mol652,0.1625
mol559,mol653,0.11702127659574468
mol559,mol654,0.23529411764705882
mol559,mol655,0.21839080459770116
mol559,mol656,0.1590909090909091
mol559,mol657,0.27472527472527475
mol559,mol658,0.3048780487804878
mol559,mol659,0.2125
mol559,mol660,0.41379310344827586
mol559,mol661,0.22727272727272727
mol559,mol662,0.20202020202020202
mol559,mol663,0.1782178217821782
mol559,mol664,0.21649484536082475
mol559,mol665,0.1625
mol559,mol666,0.13953488372093023
mol559,mol667,0.20652173913043478
mol559,mol668,0.25
mol559,mol669,0.15476190476190477
mol559,mol670,0.32432432432432434
mol559,mol671,0.3058823529411765
mol559,mol672,0.3170731707317073
mol559,mol673,0.34146341463414637
mol559,mol674,0.1375
mol559,mol675,0.31645569620253167
mol559,mol676,0.1518987341772152
mol559,mol677,0.32967032967032966
mol559,mol678,0.1717171717171717
mol559,mol679,0.26136363636363635
mol559,mol680,0.1875
mol559,mol681,0.1
mol559,mol682,0.15384615384615385
mol559,mol683,0.2823529411764706
mol559,mol684,0.23076923076923078
mol559,mol685,0.25287356321839083
mol559,mol686,0.16822429906542055
mol559,mol687,0.1590909090909091
mol559,mol688,0.13978494623655913
mol559,mol689,0.12903225806451613
mol559,mol690,0.2222222222222222
mol559,mol691,0.1927710843373494
mol559,mol692,0.21839080459770116
mol559,mol693,0.11764705882352941
mol559,mol694,0.23170731707317074
mol559,mol695,0.12195121951219512
mol559,mol696,0.3522727272727273
mol559,mol697,0.12359550561797752
mol559,mol698,0.10752688172043011
mol559,mol699,0.37349397590361444
mol559,mol700,0.1348314606741573
mol559,mol701,0.29213483146067415
mol559,mol702,0.20238095238095238
mol559,mol703,0.30120481927710846
mol559,mol704,0.14285714285714285
mol559,mol705,0.09302325581395349
mol559,mol706,0.24390243902439024
mol559,mol707,0.0989010989010989
mol559,mol708,0.2597402597402597
mol559,mol709,0.25301204819277107
mol559,mol710,0.35
mol559,mol711,0.13829787234042554
mol559,mol712,0.42105263157894735
mol559,mol713,0.13636363636363635
mol559,mol714,0.3625
mol559,mol715,0.12264150943396226
mol559,mol716,0.24691358024691357
mol559,mol717,0.2777777777777778
mol559,mol718,0.11764705882352941
mol559,mol719,0.3125
mol559,mol720,0.2345679012345679
mol559,mol721,0.275
mol559,mol722,0.24358974358974358
mol559,mol723,0.32051282051282054
mol559,mol724,0.13157894736842105
mol559,mol725,0.13829787234042554
mol559,mol726,0.2222222222222222
mol559,mol727,0.16326530612244897
mol559,mol728,0.2857142857142857
mol559,mol729,0.11711711711711711
mol559,mol730,0.15
mol559,mol731,0.13095238095238096
mol559,mol732,0.2289156626506024
mol559,mol733,0.16883116883116883
mol559,mol734,0.21686746987951808
mol559,mol735,0.10784313725490197
mol559,mol736,0.1951219512195122
mol559,mol737,0.058823529411764705
mol559,mol738,0.1744186046511628
mol559,mol739,0.15789473684210525
mol559,mol740,0.33707865168539325
mol559,mol741,0.12345679012345678
mol559,mol742,0.14942528735632185
mol559,mol743,0.38961038961038963
mol559,mol744,0.08888888888888889
mol559,mol745,0.36363636363636365
mol559,mol746,0.3918918918918919
mol559,mol747,0.37333333333333335
mol559,mol748,0.11956521739130435
mol559,mol749,0.3466666666666667
mol559,mol750,0.08695652173913043
mol559,mol751,0.26436781609195403
mol559,mol752,0.358974358974359
mol559,mol753,0.33766233766233766
mol559,mol754,0.3684210526315789
mol559,mol755,0.1724137931034483
mol559,mol756,0.18604651162790697
mol559,mol757,0.1368421052631579
mol559,mol758,0.27380952380952384
mol559,mol759,0.2716049382716049
mol559,mol760,0.13953488372093023
mol559,mol761,0.25316455696202533
mol559,mol762,0.19148936170212766
mol559,mol763,0.10975609756097561
mol559,mol764,0.11956521739130435
mol559,mol765,0.16
mol559,mol766,0.26582278481012656
mol559,mol767,0.13043478260869565
mol559,mol768,0.3058823529411765
mol559,mol769,0.18888888888888888
mol559,mol770,0.35526315789473684
mol559,mol771,0.2631578947368421
mol559,mol772,0.2857142857142857
mol559,mol773,0.0963855421686747
mol559,mol774,0.13186813186813187
mol559,mol775,0.3132530120481928
mol559,mol776,0.1038961038961039
mol559,mol777,0.11504424778761062
mol559,mol778,0.2948717948717949
mol559,mol779,0.15476190476190477
mol559,mol780,0.2875
mol559,mol781,0.13580246913580246
mol559,mol782,0.28205128205128205
mol559,mol783,0.1839080459770115
mol559,mol784,0.26506024096385544
mol559,mol785,0.15853658536585366
mol559,mol786,0.28205128205128205
mol559,mol787,0.11607142857142858
mol559,mol788,0.3108108108108108
mol559,mol789,0.13636363636363635
mol559,mol790,0.10843373493975904
mol559,mol791,0.12790697674418605
mol559,mol792,0.20253164556962025
mol559,mol793,0.05194805194805195
mol559,mol794,0.06153846153846154
mol559,mol795,0.08888888888888889
mol559,mol796,0.125
mol559,mol797,0.12643678160919541
mol559,mol798,0.16483516483516483
mol559,mol799,0.0945945945945946
mol559,mol800,0.1375
mol559,mol801,0.1111111111111111
mol559,mol802,0.13725490196078433
mol559,mol803,0.27941176470588236
mol559,mol804,0.17582417582417584
mol559,mol805,0.16666666666666666
mol559,mol806,0.1523809523809524
mol559,mol807,0.11764705882352941
mol559,mol808,0.11650485436893204
mol559,mol809,0.15584415584415584
mol559,mol810,0.1
mol559,mol811,0.18666666666666668
mol559,mol812,0.20430107526881722
mol559,mol813,0.16
mol559,mol814,0.15053763440860216
mol559,mol815,0.16883116883116883
mol559,mol816,0.10576923076923077
mol559,mol817,0.14634146341463414
mol559,mol818,0.125
mol559,mol819,0.11392405063291139
mol559,mol820,0.1523809523809524
mol559,mol821,0.16129032258064516
mol559,mol822,0.11688311688311688
mol559,mol823,0.11494252873563218
mol559,mol824,0.15476190476190477
mol559,mol825,0.11956521739130435
mol559,mol826,0.1232876712328767
mol559,mol827,0.09876543209876543
mol559,mol828,0.08791208791208792
mol559,mol829,0.12987012987012986
mol559,mol830,0.1686746987951807
mol559,mol831,0.1566265060240964
mol559,mol832,0.1553398058252427
mol559,mol833,0.14772727272727273
mol559,mol834,0.14444444444444443
mol559,mol835,0.12048192771084337
mol559,mol836,0.1
mol559,mol837,0.12345679012345678
mol559,mol838,0.125
mol559,mol839,0.17647058823529413
mol559,mol840,0.16666666666666666
mol559,mol841,0.0707070707070707
mol559,mol842,0.08536585365853659
mol559,mol843,0.12195121951219512
mol559,mol844,0.1411764705882353
mol559,mol845,0.12790697674418605
mol559,mol846,0.25842696629213485
mol559,mol847,0.12359550561797752
mol559,mol848,0.1411764705882353
mol559,mol849,0.14942528735632185
mol559,mol850,0.24096385542168675
mol559,mol851,0.1978021978021978
mol559,mol852,0.2
mol559,mol853,0.1686746987951807
mol559,mol854,0.14634146341463414
mol559,mol855,0.14814814814814814
mol559,mol856,0.13636363636363635
mol559,mol857,0.16470588235294117
mol559,mol858,0.24675324675324675
mol559,mol859,0.27472527472527475
mol559,mol860,0.1794871794871795
mol559,mol861,0.2736842105263158
mol559,mol862,0.1111111111111111
mol559,mol863,0.2222222222222222
mol559,mol864,0.12371134020618557
mol559,mol865,0.1702127659574468
mol559,mol866,0.12790697674418605
mol559,mol867,0.08421052631578947
mol559,mol868,0.125
mol559,mol869,0.13333333333333333
mol559,mol870,0.14772727272727273
mol559,mol871,0.2079207920792079
mol559,mol872,0.2261904761904762
mol559,mol873,0.19736842105263158
mol559,mol874,0.17777777777777778
mol559,mol875,0.13592233009708737
mol559,mol876,0.1375
mol559,mol877,0.09195402298850575
mol559,mol878,0.16470588235294117
mol559,mol879,0.1625
mol559,mol880,0.12222222222222222
mol559,mol881,0.12244897959183673
mol559,mol882,0.21348314606741572
mol559,mol883,0.1188118811881188
mol559,mol884,0.2608695652173913
mol559,mol885,0.1951219512195122
mol559,mol886,0.15053763440860216
mol559,mol887,0.06896551724137931
mol559,mol888,0.14814814814814814
mol559,mol889,0.12745098039215685
mol559,mol890,0.09090909090909091
mol559,mol891,0.13636363636363635
mol559,mol892,0.2073170731707317
mol559,mol893,0.15
mol559,mol894,0.13636363636363635
mol559,mol895,0.12087912087912088
mol559,mol896,0.06097560975609756
mol559,mol897,0.11538461538461539
mol559,mol898,0.23684210526315788
mol559,mol899,0.2
mol559,mol900,0.14444444444444443
mol559,mol901,0.0975609756097561
mol559,mol902,0.0963855421686747
mol559,mol903,0.18085106382978725
mol559,mol904,0.13095238095238096
mol559,mol905,0.1625
mol559,mol906,0.06060606060606061
mol559,mol907,0.1375
mol559,mol908,0.14606741573033707
mol559,mol909,0.12048192771084337
mol559,mol910,0.14018691588785046
mol559,mol911,0.13580246913580246
mol559,mol912,0.10869565217391304
mol559,mol913,0.12643678160919541
mol559,mol914,0.12195121951219512
mol559,mol915,0.2625
mol559,mol916,0.09210526315789473
mol559,mol917,0.2236842105263158
mol559,mol918,0.16842105263157894
mol559,mol919,0.1411764705882353
mol559,mol920,0.325
mol559,mol921,0.09574468085106383
mol559,mol922,0.1511627906976744
mol559,mol923,0.275
mol559,mol924,0.13253012048192772
mol559,mol925,0.1511627906976744
mol559,mol926,0.125
mol559,mol927,0.18681318681318682
mol559,mol928,0.26582278481012656
mol559,mol929,0.16455696202531644
mol559,mol930,0.18292682926829268
mol559,mol931,0.14473684210526316
mol559,mol932,0.1927710843373494
mol559,mol933,0.0970873786407767
mol559,mol934,0.21839080459770116
mol559,mol935,0.2235294117647059
mol559,mol936,0.24705882352941178
mol559,mol937,0.1411764705882353
mol559,mol938,0.10526315789473684
mol559,mol939,0.13186813186813187
mol559,mol940,0.32941176470588235
mol559,mol941,0.1308411214953271
mol559,mol942,0.23529411764705882
mol559,mol943,0.14814814814814814
mol559,mol944,0.32142857142857145
mol559,mol945,0.12359550561797752
mol559,mol946,0.25925925925925924
mol559,mol947,0.12745098039215685
mol559,mol948,0.345679012345679
mol559,mol949,0.12903225806451613
mol559,mol950,0.1839080459770115
mol559,mol951,0.11688311688311688
mol559,mol952,0.25287356321839083
mol559,mol953,0.08139534883720931
mol559,mol954,0.2558139534883721
mol559,mol955,0.17567567567567569
mol559,mol956,0.3
mol559,mol957,0.17708333333333334
mol559,mol958,0.1111111111111111
mol559,mol959,0.2727272727272727
mol559,mol960,0.12244897959183673
mol559,mol961,0.11458333333333333
mol559,mol962,0.2857142857142857
mol559,mol963,0.10869565217391304
mol559,mol964,0.2926829268292683
mol559,mol965,0.21951219512195122
mol559,mol966,0.2823529411764706
mol559,mol967,0.08333333333333333
mol559,mol968,0.13793103448275862
mol559,mol969,0.0891089108910891
mol559,mol970,0.20454545454545456
mol559,mol971,0.15053763440860216
mol559,mol972,0.2682926829268293
mol559,mol973,0.3076923076923077
mol559,mol974,0.13636363636363635
mol559,mol975,0.09
mol559,mol976,0.1643835616438356
mol559,mol977,0.11764705882352941
mol559,mol978,0.2926829268292683
mol559,mol979,0.1368421052631579
mol559,mol980,0.10869565217391304
mol559,mol981,0.05555555555555555
mol559,mol982,0.17582417582417584
mol559,mol983,0.052083333333333336
mol559,mol984,0.17307692307692307
mol559,mol985,0.225
mol559,mol986,0.17105263157894737
mol559,mol987,0.07142857142857142
mol559,mol988,0.13636363636363635
mol559,mol989,0.12941176470588237
mol559,mol990,0.29213483146067415
mol559,mol991,0.15853658536585366
mol559,mol992,0.16842105263157894
mol559,mol993,0.13636363636363635
mol559,mol994,0.1958762886597938
mol559,mol995,0.0963855421686747
mol559,mol996,0.16494845360824742
mol559,mol997,0.2441860465116279
mol559,mol998,0.125
mol559,mol999,0.20618556701030927
mol559,mol1000,0.27380952380952384
mol560,mol561,0.13541666666666666
mol560,mol562,0.24050632911392406
mol560,mol563,0.14772727272727273
mol560,mol564,0.13580246913580246
mol560,mol565,0.21978021978021978
mol560,mol566,0.225
mol560,mol567,0.09090909090909091
mol560,mol568,0.21649484536082475
mol560,mol569,0.49333333333333335
mol560,mol570,0.16853932584269662
mol560,mol571,0.20833333333333334
mol560,mol572,0.20408163265306123
mol560,mol573,0.1744186046511628
mol560,mol574,0.12359550561797752
mol560,mol575,0.12087912087912088
mol560,mol576,0.16666666666666666
mol560,mol577,0.22666666666666666
mol560,mol578,0.2191780821917808
mol560,mol579,0.14772727272727273
mol560,mol580,0.18823529411764706
mol560,mol581,0.15217391304347827
mol560,mol582,0.15384615384615385
mol560,mol583,0.14285714285714285
mol560,mol584,0.2345679012345679
mol560,mol585,0.1348314606741573
mol560,mol586,0.27058823529411763
mol560,mol587,0.48717948717948717
mol560,mol588,0.16666666666666666
mol560,mol589,0.08888888888888889
mol560,mol590,0.12643678160919541
mol560,mol591,0.1935483870967742
mol560,mol592,0.16279069767441862
mol560,mol593,0.2625
mol560,mol594,0.11578947368421053
mol560,mol595,0.42857142857142855
mol560,mol596,0.24324324324324326
mol560,mol597,0.1111111111111111
mol560,mol598,0.2727272727272727
mol560,mol599,0.547945205479452
mol560,mol600,0.20238095238095238
mol560,mol601,0.10126582278481013
mol560,mol602,0.20689655172413793
mol560,mol603,0.15217391304347827
mol560,mol604,0.17333333333333334
mol560,mol605,0.21686746987951808
mol560,mol606,0.25925925925925924
mol560,mol607,0.19736842105263158
mol560,mol608,0.1282051282051282
mol560,mol609,0.21428571428571427
mol560,mol610,0.11688311688311688
mol560,mol611,0.2222222222222222
mol560,mol612,0.10975609756097561
mol560,mol613,0.3076923076923077
mol560,mol614,0.10714285714285714
mol560,mol615,0.19101123595505617
mol560,mol616,0.1125
mol560,mol617,0.27710843373493976
mol560,mol618,0.14285714285714285
mol560,mol619,0.2727272727272727
mol560,mol620,0.1875
mol560,mol621,0.1827956989247312
mol560,mol622,0.08571428571428572
mol560,mol623,0.1111111111111111
mol560,mol624,0.16666666666666666
mol560,mol625,0.24691358024691357
mol560,mol626,0.2261904761904762
mol560,mol627,0.25301204819277107
mol560,mol628,0.11494252873563218
mol560,mol629,0.24691358024691357
mol560,mol630,0.10112359550561797
mol560,mol631,0.20238095238095238
mol560,mol632,0.14285714285714285
mol560,mol633,0.18681318681318682
mol560,mol634,0.15
mol560,mol635,0.16666666666666666
mol560,mol636,0.12643678160919541
mol560,mol637,0.19540229885057472
mol560,mol638,0.1978021978021978
mol560,mol639,0.23529411764705882
mol560,mol640,0.11392405063291139
mol560,mol641,0.14583333333333334
mol560,mol642,0.20987654320987653
mol560,mol643,0.18181818181818182
mol560,mol644,0.12658227848101267
mol560,mol645,0.2
mol560,mol646,0.21212121212121213
mol560,mol647,0.11764705882352941
mol560,mol648,0.1282051282051282
mol560,mol649,0.2413793103448276
mol560,mol650,0.10975609756097561
mol560,mol651,0.09803921568627451
mol560,mol652,0.15584415584415584
mol560,mol653,0.12222222222222222
mol560,mol654,0.2625
mol560,mol655,0.3076923076923077
mol560,mol656,0.15294117647058825
mol560,mol657,0.23076923076923078
mol560,mol658,0.3037974683544304
mol560,mol659,0.10714285714285714
mol560,mol660,0.20202020202020202
mol560,mol661,0.3
mol560,mol662,0.18556701030927836
mol560,mol663,0.15
mol560,mol664,0.6056338028169014
mol560,mol665,0.12658227848101267
mol560,mol666,0.14634146341463414
mol560,mol667,0.17582417582417584
mol560,mol668,0.1717171717171717
mol560,mol669,0.19230769230769232
mol560,mol670,0.23684210526315788
mol560,mol671,0.3048780487804878
mol560,mol672,0.2235294117647059
mol560,mol673,0.20454545454545456
